Date,BTC Market Cap,BTC Supply Curr,BTC Coins Generated,BTC Inflation (%),BTC S2F,BTC 28Day Avg S2F,BTC Days Above,BTC 28 Day Range,BTC S2F Ratio,DCR Supply Curr,DCR Market Cap,DCR Coins Generated,DCR Inflation (%),DCR S2F,DCR 28Day Avg,DCR Days Above,DCR 28 Day Range,DCR S2F Ratio,Dash Supply Curr,Dash Market Cap,Dash Coins Generated,Dash Inflation (%),Dash S2F,Dash 28Day Avg,Dash Days Above,Dash 28 Day Range,Dash S2F Ratio,LTC Supply Curr,LTC Market Cap,LTC Coins Generated,LTC Inflation (%),LTC S2F,LTC 28Day Avg,LTC Days Above,LTC 28 Day Range,LTC S2F Ratio,BCH Supply Curr,BCH Market Cap,BCH Coins Generated,BCH Inflation (%),BCH S2F,BCH 28Day Avg,BCH Days Above,BCH 28 Day Range,BCH S2F Ratio
22/11/2012," $128,527,465.32 ",10456190,7200,0.251138629,3.981864536,3.845615573,0,-0.398727088,179774847.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,27600,0.807269755,1.2387433,1.230271068,,0,2907790.396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
23/11/2012," $128,551,068.21 ",10464340,8150,0.28407002,3.520258845,3.849587457,1,0.092709711,116633135.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,28050,0.818591766,1.221610138,1.224212181,,0,2857814.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
24/11/2012," $129,989,710.32 ",10471890,7550,0.26297357,3.802663522,3.870509645,0,-0.176508124,152933950.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,32300,0.940192752,1.063611688,1.218950516,,0,2814915.451,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
25/11/2012," $131,300,996.10 ",10479190,7300,0.254075507,3.935837868,3.889866102,0,-0.314408494,172583144.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,33900,0.98410527,1.016151453,1.20670626,,0,2716871.815,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
26/11/2012," $127,780,662.07 ",10487040,7850,0.273025526,3.662661199,3.893240517,0,-0.049137464,134059479.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,32900,0.952583044,1.049777241,1.202259613,,0,2681878.716,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
27/11/2012," $127,604,785.28 ",10494440,7400,0.257202822,3.887982229,3.891196282,0,-0.295612315,165326331.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,29300,0.846381835,1.181499836,1.20847586,,0,2730888.166,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
28/11/2012," $129,500,185.08 ",10501440,7000,0.243203856,4.111776908,3.898030101,0,-0.553887604,201228732.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,35150,1.012552582,0.987603032,1.208381311,,0,2730137.971,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
29/11/2012," $131,295,308.58 ",10505590,4150,0.144142267,6.937590361,3.998529627,0,-8.620114173,1263075859,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,51150,1.467534203,0.681415123,1.195502276,,0,2629320.366,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
30/11/2012," $132,274,375.89 ",10508715,3125,0.108497758,9.216780274,4.186508118,0,-24.8922332,3424878986,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,51850,1.481579339,0.674955417,1.18229469,,0,2528725.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
1/12/2012," $132,382,377.27 ",10512890,4175,0.14490373,6.901133623,4.294580935,0,-8.366216393,1239921992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,38399.9995,1.093965846,0.91410532,1.182174897,,0,2527825.879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
2/12/2012," $131,434,197.88 ",10516465,3575,0.124035897,8.062182201,4.453716607,0,-15.28640412,2140590462,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,19050,0.541903882,1.845345702,1.212592549,,0,2763694.949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
3/12/2012," $133,152,967.67 ",10520140,3675,0.127471505,7.844890504,4.607424291,0,-13.60549401,1944764872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,12700,0.360912032,2.770758278,1.271223027,,0,3262119.969,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
4/12/2012," $140,687,388.19 ",10522940,2800,0.097093005,10.29940313,4.825259537,0,-34.95502725,5058418876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,17350,0.492391845,2.030902846,1.295791769,,0,3488933.281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
5/12/2012," $140,129,874.89 ",10525990,3050,0.105727621,9.458266337,5.033977396,0,-25.76435219,3750485323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,16199.9,0.459173711,2.177825028,1.325896687,,0,3781969.403,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
6/12/2012," $141,914,659.98 ",10529415,3425,0.118690566,8.425269473,5.203191438,0,-16.60700565,2498692220,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,17550,0.496764241,2.013027343,1.344673446,,0,3973408.757,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
7/12/2012," $142,022,847.57 ",10532640,3225,0.111723134,8.950697674,5.389345333,0,-20.75767561,3090087047,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,34750,0.980977911,1.019390945,1.331421299,,0,3837594.903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
8/12/2012," $142,237,049.86 ",10536090,3450,0.11948205,8.369458011,5.547223346,0,-16.1618541,2441051498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,45199.7,1.271523558,0.786458099,1.306895784,,0,3595053.607,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
9/12/2012," $140,637,242.27 ",10539240,3150,0.109055314,9.169658621,5.736470276,0,-22.91817595,3363786305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,37850,1.061670318,0.941911989,1.292003408,,0,3453246.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
10/12/2012," $142,246,364.18 ",10542815,3575,0.123726878,8.08231823,5.871070653,0,-14.18086613,2159423012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,16700,0.467824827,2.137552227,1.315759362,,0,3681403.501,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
11/12/2012," $143,593,823.10 ",10546415,3600,0.124553718,8.028664384,6.012457954,0,-13.6907664,2109503312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A,###############################################################################################################################################################################################################################################################,#VALUE!,16600,0.464431777,2.153168774,1.356388159,,0,4096298.819,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0,#N/A
